,Datetime,Tweet Id,Text,Username,User Location,Reply Count,Retweet Count,Like Count,Quote Count
56,2021-02-20 17:54:32+00:00,1363185282179334150,"Pursuant to my emergency powers under § 33-15-17 of the Mississippi Code, I am shutting down all car wash businesses, and residential car washing, within the City of Vicksburg for the next 24-hours as we work to restore water service to those without it",MayorFlaggs,"Vicksburg, MS",0,0,4,0
57,2021-02-20 14:32:49+00:00,1363134516932534275,"@cjsosmooth Give it to Texas bro! Even though people like me in Mississippi and the other 100,000 that don’t have Water 💧 or Electricity ⚡️ We good though! 🙏 Making ends meet! https://t.co/TcO4YoofNm",iScorpioGaming,"Mississippi, USA",0,0,16,0
58,2021-02-19 18:44:09+00:00,1362835379368288260,"We plan to re-open as soon as we have water! We hope you’re all staying safe and warm. ❄️ @ Jackson, Mississippi https://t.co/v0JSc0Wliy",FairviewInnMS,"Jackson, MS",0,0,2,0
60,2021-02-19 05:48:12+00:00,1362640105324830722,"@dvoineskosmd @SheaSerrano Need water &amp; heaters as well! Think pipes froze ugh &amp; bc roads are bad no 1 will come out here to look.
Pls dont forget that Mississippi &amp; Louisiana is being hit rlly hard as well!! As usual they leave us out smdh just like they did w Katrina tho we got direct hit w Katrina😭",RGoddess2021,,0,0,0,0
61,2021-02-18 20:41:10+00:00,1362502441468575745,"In my 49 years, this is the longest we have been iced/snowed-in. A week is a LONG time for Mississippi, to have below freezing temps, snow, sleet &amp; ice. Stay safe and continue to stay at home. We are almost out of this mess. But, many are still without power/water. Chk on others.",KimberlyLCampb3,"Madison, MS",3,9,75,0
62,2021-02-18 04:09:23+00:00,1362252848071901185,"Mississippi, let’s help each other and conserve electricity! We have over 100k without power &amp; many without water. Let’s do our part, if you can. https://t.co/8CLq8vlvDT",KimberlyLCampb3,"Madison, MS",0,0,9,0
63,2021-02-15 19:36:12+00:00,1361398925471662084,Watermain breaks are likely in many cold spots in Mississippi. Consider saving some water in clean containers now.,npkveg,"Mississippi, USA",0,0,0,0
64,2021-05-18 23:01:31+00:00,1394790281644552198,"@McKaylaRoseJ @NotAlexSheppard Those maggots are the main culprit, with fake water pipe burst. The most blatant cheaters of em all",skippyboy5555,"Madison, MS",0,0,1,0
65,2021-05-25 20:00:05+00:00,1397281336528973824,Jackson is still sorting out its water billing problems. https://t.co/pZsgsHLVAD,WLBT,"Jackson, MS",1,0,0,0
66,2021-05-22 02:46:41+00:00,1395934111278194688,A local crime spree and ongoing water problems in the Capitol City are what we're covering tonight at 10 p.m. https://t.co/P2iwE22jLu,WLBT,"Jackson, MS",1,0,1,0
69,2021-03-23 23:22:22+00:00,1374501805674033152,"@tarasynora2 I dont do much to dump anything that holds water. One reason is for the wildlife,  the other reason is the tadpoles. I have never in my life seen this many frogs in one area, and I lived in a pine bog. Because of the tadpoles  I don't I dont have a horrible mosquito problem.",Paganveteran,south Mississippi,1,0,1,0
70,2021-03-21 01:53:02+00:00,1373452560628072451,water = city of jackson problem. if y’all gone talk atleast talk about something that has something to do with jackson stare specifically.,jamareous_t,M$ | AllBlackLivesMatter🏳️‍🌈,0,6,18,2
74,2021-03-04 20:21:28+00:00,1367570911579287552,"@MeetThePress @HowardAuthor There were also problems with frozen water pumps that distribute water to the city. But the issue at the heart of everything is money: #Jackson city leaders have been saying for decades that more money is needed to repair the infrastructure here. 
 
(2/2)",MorganRadford,NYC,1,3,15,0
75,2021-03-04 20:20:40+00:00,1367570709493534729,"@MeetThePress @HowardAuthor Basically, this was a problem decades in the making — and sadly, one that was preventable. This city has a water infrastructure that’s nearly 100 years old in some places. Some of the pipes under this city are made of concrete, which cracked when the water inside froze.
 
(1/2)",MorganRadford,NYC,1,5,22,2
77,2021-03-03 02:55:31+00:00,1366945304474492929,@sisler_beverly @MSNBC The state isn't responsible for the city of Jackson's water. It's a city problem,AlanBuckles,,1,0,2,0
78,2021-03-02 21:29:35+00:00,1366863278396346369,Governor: We’ll have to have a serious conversation long term with all interested parties (about the water problems) and that’s very important.,keeganfoxx,"Jackson, MS",0,1,1,0
79,2021-02-28 17:40:09+00:00,1366080764719333376,@HindsEOC You nincompoops should fix the broken water lines it wouldn't be a problem. You should have had a plan for the cold weather to begin with.,AlanBuckles,,0,0,0,0
80,2021-02-25 00:17:15+00:00,1364731148602134528,@kaylahazel_ our north been complaining about water too. but my house never had any problems 😶 ( i stay out north ),GaredQuinn,"Jackson, MS",0,0,0,0
81,2021-02-24 13:52:51+00:00,1364574012282728449,@jordanrhillman Exactly. He’ll take credit for “fixing” a problem that won’t exist because he waited until it was handled. Meanwhile because of turbidity in the water we’ll likely be under a boil water notice for the next 7-10 days .,FBrownWilliams,"Jackson, MS",0,0,0,0
83,2021-02-17 20:07:09+00:00,1362131491917070338,Thanks for telling me about the water problem after I’ve brushed my teeth and made noodles with the water 🙂,janaisanders15,Mississippi,0,0,0,0
84,2021-05-05 04:02:28+00:00,1389792586433503235,A boil water notice prior to the first power outage! What’s really going on here? https://t.co/6xoqrPWTW9,LakenJ1,"Mississippi, USA",0,0,0,0
85,2021-02-25 04:47:16+00:00,1364799099904614401,"WATCH🚰Another day in Jackson’s water outage crisis continues to leave many with no running water, but there were many opportunities to get bottled water, and water for household use.
Click the link for the list of water distribution sites👇🏽
https://t.co/dhwJAooBjF https://t.co/DbwMDKd0jY",GaryB_WJTV,"Jackson, MS",2,12,19,1
87,2021-02-22 14:01:16+00:00,1363851352485543942,Sooo my job is closed again today due to the water outage. Lol this supposed to be my last week at work.,blackqueen15_,"Jackson, MS",0,0,0,0
88,2021-02-22 10:57:01+00:00,1363804984425517061,"HAPPENING TODAY: The city of Jackson is still dealing with water outages and pressure issues, but it’s slowly improving. More non-drinking water handouts will happen today from 9am-7pm at Forest Hill High and Raines Elem. School. Be sure to watch @WJTV this morning for more!",annaonair12,"Ridgeland, MS",0,4,6,0
90,2021-02-19 10:31:11+00:00,1362711319154155523,"@RubixxRose N MY STATE N CITY, WE'RE ICED OVER, ROADS BLOCKED, TREES FALLING, POWER OUTAGES, LOW WATER N NO WATER PRESSURE, FOOD LIMITED.",unorthodox_wf,"Jackson, MS",0,0,0,0
91,2021-02-17 00:14:27+00:00,1361831337011912706,"@D_Ison92 Scattered outages in town. They’ve been repaired. Not sure about county. Maybe 3,000 still out? There’s an EPA substation outside of town that’s down and we don’t know how long. It supplies a lot of county residents and our water plant, we’re running on generator for now.",CharleyDumas,"Prentiss, MS",1,0,0,0
92,2021-05-25 12:00:01+00:00,1397160523154722825,"There's not even safe rivers in #Jackson 
We are truly in a #WaterCrisis 
It's a severe #Infrastructure failure that can't be funded by the city alone. 
https://t.co/VYLL3JEn7a",smartstatistic,"Jackson, MS",1,8,15,0
99,2021-03-14 19:49:45+00:00,1371186811322646530,"@msblackwomensr1 supporting community impacted by water crisis by paying for laundry services.

#QuartersBecauseWeCare https://t.co/Ru5Pa5u6Na",J_RileyCollins,"Mississippi, USA",0,2,3,2
101,2021-03-07 19:17:37+00:00,1368642006944256003,Water is available to all at @MC_Law . The school has made this available until 4pm for all in need following the recent water crisis @WJTV https://t.co/CPqZx2hf5d,MyBroadcastLife,"Hattiesburg, MS",0,2,4,0
105,2021-03-05 14:18:12+00:00,1367841882244530178,"A deep dive into the city’s water crisis. What’s being done, what can be done and the fallout as we enter a third week: https://t.co/76f6PAK8JG",justinvicory,"Jackson, MS",2,4,12,0
107,2021-03-04 20:42:48+00:00,1367576279885692937,"@MeetThePress @HowardAuthor @tatereeves We followed up with #Jackson,
#Mississippi Mayor @ChokweALumumba, who said most of the residents affected by the #WaterCrisis lived in South and West Jackson, which are majority-black neighborhoods. When I asked him if he believed race was at play, this is what he said:

(3/5)",MorganRadford,NYC,1,4,12,1
112,2021-03-02 21:45:11+00:00,1366867205204422666,Emergency has been declared at the state level regarding ice storm. $4.5 million of damage is the threshold to get a federal disaster declaration. All counties must declare damages. This includes Hinds County and the water crisis. FEMA will be here in Mar 9 to do assessments.,keeganfoxx,"Jackson, MS",0,8,5,0
114,2021-03-02 12:28:46+00:00,1366727177828507649,"@Elise_Jordan - hey, thank you for spreading the word, but need your help on the narrative. A governor with these talking points, is not trying to find ways to help all Mississippians, but only the ones that voted for him. He should not get a pass on the water crisis. https://t.co/ugVSKC3u18 https://t.co/jUHgQGumoh",BoiJuanda,"Jackson, MS",1,0,0,0
119,2021-03-17 19:35:14+00:00,1372270319336050697,HALLELUJAH! I’m still waiting for a call to my house telling me it is lifted before flushing the lines but this is exciting news! #JxnNeedsWater https://t.co/4oB7tcwCVo,FBrownWilliams,"Jackson, MS",1,3,11,0
120,2021-03-12 21:51:26+00:00,1370492658095906822,"No kids, but even as an adult little things take much more time an effort — like brushing your teeth when you can’t use the water from your sink. Cannot imagine parenting a young child in this. 
#JxnNeedsWater https://t.co/0m72jTKs9J",FBrownWilliams,"Jackson, MS",2,1,6,1
121,2021-03-06 18:22:16+00:00,1368265688985595909,"Jackson, MS doesn't have safe water. This is why. #JxnNeedsWater https://t.co/X9wMxUiP9f",FBrownWilliams,"Jackson, MS",0,46,96,0
122,2021-03-06 14:17:35+00:00,1368204113557721089,"Jackson, MS doesn't have safe water. #JxnNeedsWater https://t.co/Kmh4O0v55K",FBrownWilliams,"Jackson, MS",2,10,37,1
123,2021-03-06 14:17:16+00:00,1368204035757645824,"Jackson, MS doesn't have safe water. #JxnNeedsWater https://t.co/spGwfZvp8Y",FBrownWilliams,"Jackson, MS",0,3,5,0
124,2021-03-06 14:14:21+00:00,1368203300752011266,"From yesterday. This is good news. 
Jackson, MS doesn't have safe water. #JxnNeedsWater https://t.co/lgwpIzKQvt",FBrownWilliams,"Jackson, MS",0,4,13,0
125,2021-03-04 14:45:38+00:00,1367486397964316680,#JXNNEEDSWATER,djyoungvenom,"Jackson, MS",0,13,6,0
126,2021-03-04 02:44:54+00:00,1367305020820123648,"Jackson, MS doesn't have safe water. #JxnNeedsWater https://t.co/CHpNWJoUJE",FBrownWilliams,"Jackson, MS",0,27,28,1
127,2021-03-03 22:28:58+00:00,1367240610227376131,"Toilets stopped flushing again, anyone else having major pressure issues?#JxnNeedsWater",_salamrida,"Jackson, MS",1,0,1,0
128,2021-03-03 17:39:36+00:00,1367167790625488896,"Wear a mask, get vaccinated, and don’t forget Jackson, MS doesn't have safe water. #JxnNeedsWater https://t.co/ccDuZ44GnG",FBrownWilliams,"Jackson, MS",0,1,11,0
129,2021-03-03 14:28:28+00:00,1367119689558724613,"Jackson, MS doesn't have safe water. #JxnNeedsWater #WearAMask https://t.co/KbR5SaER9Y",FBrownWilliams,"Jackson, MS",0,4,19,1
130,2021-03-03 02:41:03+00:00,1366941663105585152,"In a rare break from the Governor, the State Health Officer stands firm with the evidence-based recommendation that Mississippians continue to wear masks. He knows lives are at stake, especially Black lives.  #becausescience #JxnNeedsWater  #BlackLivesMatter https://t.co/PIRGII9Ezm",FBrownWilliams,"Jackson, MS",0,4,11,0
131,2021-03-03 02:24:37+00:00,1366937527295352833,"These idiotic moves by @tatereeves and @GovAbbott to “re-open” are an effort to distract from their bungling of the winter storms, and for Reeves, the humanitarian crisis happening on his doorstep in Jackson. 
Reminder: Jackson, MS doesn't have safe water. #msleg #JxnNeedsWater https://t.co/HH5DmiM0f5",FBrownWilliams,"Jackson, MS",1,23,34,0
132,2021-03-02 16:39:13+00:00,1366790207274684418,"Jackson, MS doesn't have safe water. #msleg #JxnNeedsWater https://t.co/65h3xFWnWE",FBrownWilliams,"Jackson, MS",0,5,8,0
133,2021-03-02 14:16:29+00:00,1366754284818284551,"Meanwhile, Jackson, MS doesn't have safe water. #msleg #JxnNeedsWater https://t.co/9CUa5jmxVS",FBrownWilliams,"Jackson, MS",0,3,12,0
134,2021-03-02 02:48:39+00:00,1366581185447677952,"Jackson, MS doesn't have safe water. #msleg #JxnNeedsWater https://t.co/HLUP7X9skx",FBrownWilliams,"Jackson, MS",0,0,0,0
135,2021-03-02 02:48:30+00:00,1366581149666050051,"Jackson, MS doesn't have safe water. #msleg #JxnNeedsWater https://t.co/IXSk2qXECb",FBrownWilliams,"Jackson, MS",1,16,27,0
